tipo_jornada,codigo_cnae,descripcion_cnae,componente_coste,anio,trimestre,periodo,coste_salarial_mensual_eur
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial pagos extraordinarios,2023,T3,2023-T3,74.2
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial pagos extraordinarios,2023,T2,2023-T2,463.85
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial pagos extraordinarios,2023,T1,2023-T1,89.73
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial pagos extraordinarios,2022,T4,2022-T4,440.03
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial pagos extraordinarios,2022,T3,2022-T3,80.52
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial pagos extraordinarios,2022,T2,2022-T2,428.52
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial pagos extraordinarios,2022,T1,2022-T1,93.4
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial pagos extraordinarios,2021,T4,2021-T4,425.39
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial pagos extraordinarios,2021,T3,2021-T3,77.27
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial pagos extraordinarios,2021,T2,2021-T2,433.76
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial pagos extraordinarios,2021,T1,2021-T1,82.26
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial pagos extraordinarios,2020,T4,2020-T4,416.73
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial pagos extraordinarios,2020,T3,2020-T3,83.18
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial pagos extraordinarios,2020,T2,2020-T2,399.58
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial pagos extraordinarios,2020,T1,2020-T1,74.2
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial pagos extraordinarios,2019,T4,2019-T4,418.93
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial pagos extraordinarios,2019,T3,2019-T3,78.97
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial pagos extraordinarios,2019,T2,2019-T2,418.3
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial pagos extraordinarios,2019,T1,2019-T1,78.6
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial pagos extraordinarios,2018,T4,2018-T4,415.26
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial pagos extraordinarios,2018,T3,2018-T3,68.24
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial pagos extraordinarios,2018,T2,2018-T2,420.8
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial pagos extraordinarios,2018,T1,2018-T1,80.41
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial pagos extraordinarios,2017,T4,2017-T4,421.48
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial pagos extraordinarios,2017,T3,2017-T3,102.69
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial pagos extraordinarios,2017,T2,2017-T2,428.72
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial pagos extraordinarios,2017,T1,2017-T1,85.26
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial pagos extraordinarios,2016,T4,2016-T4,367.84
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial pagos extraordinarios,2016,T3,2016-T3,94.33
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial pagos extraordinarios,2016,T2,2016-T2,392.9
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial pagos extraordinarios,2016,T1,2016-T1,59.56
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial pagos extraordinarios,2015,T4,2015-T4,404.46
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial pagos extraordinarios,2015,T3,2015-T3,100.56
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial pagos extraordinarios,2015,T2,2015-T2,405.58
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial pagos extraordinarios,2015,T1,2015-T1,64.32
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial pagos extraordinarios,2014,T4,2014-T4,354.8
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial pagos extraordinarios,2014,T3,2014-T3,99.59
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial pagos extraordinarios,2014,T2,2014-T2,372.2
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial pagos extraordinarios,2014,T1,2014-T1,61.53
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial pagos extraordinarios,2013,T4,2013-T4,385.09
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial pagos extraordinarios,2013,T3,2013-T3,80.57
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial pagos extraordinarios,2013,T2,2013-T2,363.05
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial pagos extraordinarios,2013,T1,2013-T1,57.47
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial pagos extraordinarios,2012,T4,2012-T4,176.04
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial pagos extraordinarios,2012,T3,2012-T3,70.01
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial pagos extraordinarios,2012,T2,2012-T2,384.13
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial pagos extraordinarios,2012,T1,2012-T1,62.27
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial pagos extraordinarios,2011,T4,2011-T4,411.14
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial pagos extraordinarios,2011,T3,2011-T3,68.09
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial pagos extraordinarios,2011,T2,2011-T2,448.88
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial pagos extraordinarios,2011,T1,2011-T1,62.83
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial pagos extraordinarios,2010,T4,2010-T4,383.68
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial pagos extraordinarios,2010,T3,2010-T3,67.07
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial pagos extraordinarios,2010,T2,2010-T2,488.66
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial pagos extraordinarios,2010,T1,2010-T1,59.22
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial pagos extraordinarios,2009,T4,2009-T4,390.57
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial pagos extraordinarios,2009,T3,2009-T3,50.59
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial pagos extraordinarios,2009,T2,2009-T2,403.76
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial pagos extraordinarios,2009,T1,2009-T1,44.7
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial pagos extraordinarios,2008,T4,2008-T4,386.24
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial pagos extraordinarios,2008,T3,2008-T3,46.14
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial pagos extraordinarios,2008,T2,2008-T2,393.02
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial pagos extraordinarios,2008,T1,2008-T1,54.38
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial pagos atrasados,2026,T1,2026-T1,236.56
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial pagos atrasados,2025,T4,2025-T4,183.48
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial pagos atrasados,2025,T3,2025-T3,133.38
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial pagos atrasados,2025,T2,2025-T2,216.15
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial pagos atrasados,2025,T1,2025-T1,138.14
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial pagos atrasados,2024,T4,2024-T4,152.86
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial pagos atrasados,2024,T3,2024-T3,190.28
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial pagos atrasados,2024,T2,2024-T2,154.47
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial pagos atrasados,2024,T1,2024-T1,139.76
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial pagos atrasados,2023,T4,2023-T4,121.74
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial pagos atrasados,2023,T3,2023-T3,129.82
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial pagos atrasados,2023,T2,2023-T2,159.98
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial pagos atrasados,2023,T1,2023-T1,120.84
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial pagos atrasados,2022,T4,2022-T4,219.38
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial pagos atrasados,2022,T3,2022-T3,143.81
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial pagos atrasados,2022,T2,2022-T2,138.57
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial pagos atrasados,2022,T1,2022-T1,99.77
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial pagos atrasados,2021,T4,2021-T4,114.15
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial pagos atrasados,2021,T3,2021-T3,131.45
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial pagos atrasados,2021,T2,2021-T2,126.93
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial pagos atrasados,2021,T1,2021-T1,104.19
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial pagos atrasados,2020,T4,2020-T4,128.65
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial pagos atrasados,2020,T3,2020-T3,133.63
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial pagos atrasados,2020,T2,2020-T2,153.92
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial pagos atrasados,2020,T1,2020-T1,99.05
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial pagos atrasados,2019,T4,2019-T4,112.85
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial pagos atrasados,2019,T3,2019-T3,122.96
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial pagos atrasados,2019,T2,2019-T2,138.22
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial pagos atrasados,2019,T1,2019-T1,93.54
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial pagos atrasados,2018,T4,2018-T4,99.01
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial pagos atrasados,2018,T3,2018-T3,149.04
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial pagos atrasados,2018,T2,2018-T2,104.59
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial pagos atrasados,2018,T1,2018-T1,106.08
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial pagos atrasados,2017,T4,2017-T4,89.87
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial pagos atrasados,2017,T3,2017-T3,88.11
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial pagos atrasados,2017,T2,2017-T2,109.79
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial pagos atrasados,2017,T1,2017-T1,109.95
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial pagos atrasados,2016,T4,2016-T4,90.67
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial pagos atrasados,2016,T3,2016-T3,102.18
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial pagos atrasados,2016,T2,2016-T2,90.78
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial pagos atrasados,2016,T1,2016-T1,82.59
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial pagos atrasados,2015,T4,2015-T4,74.67
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial pagos atrasados,2015,T3,2015-T3,58.02
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial pagos atrasados,2015,T2,2015-T2,94.03
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial pagos atrasados,2015,T1,2015-T1,69.15
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial pagos atrasados,2014,T4,2014-T4,55.48
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial pagos atrasados,2014,T3,2014-T3,55.71
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial pagos atrasados,2014,T2,2014-T2,80.08
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial pagos atrasados,2014,T1,2014-T1,51.36
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial pagos atrasados,2013,T4,2013-T4,51.64
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial pagos atrasados,2013,T3,2013-T3,45.59
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial pagos atrasados,2013,T2,2013-T2,59.04
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial pagos atrasados,2013,T1,2013-T1,50.82
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial pagos atrasados,2012,T4,2012-T4,46.19
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial pagos atrasados,2012,T3,2012-T3,33.4
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial pagos atrasados,2012,T2,2012-T2,64.36
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial pagos atrasados,2012,T1,2012-T1,61.58
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial pagos atrasados,2011,T4,2011-T4,47.11
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial pagos atrasados,2011,T3,2011-T3,42.4
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial pagos atrasados,2011,T2,2011-T2,84.53
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial pagos atrasados,2011,T1,2011-T1,58.89
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial pagos atrasados,2010,T4,2010-T4,51.32
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial pagos atrasados,2010,T3,2010-T3,43.26
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial pagos atrasados,2010,T2,2010-T2,101.67
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial pagos atrasados,2010,T1,2010-T1,63.32
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial pagos atrasados,2009,T4,2009-T4,67.37
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial pagos atrasados,2009,T3,2009-T3,42.82
